Food code,Main food description
59003000,"Meat substitute, cereal- and vegetable protein-based, fried"
61100500,"Calamondin, raw"
61101010,citrus fruits
61101200,citrus fruits
61101220,citrus fruits
61101230,citrus fruits
61104010,citrus fruits
61104200,citrus fruits
61104220,citrus fruits
61104230,citrus fruits
61110010,citrus fruits
61110230,citrus fruits
61113010,citrus fruits
61113500,Lemon pie filling
61116010,citrus fruits
61119010,citrus fruits
61119020,juice
61122300,citrus fruits
61122320,juice
61122330,citrus fruits
61122350,citrus fruits
61125000,citrus fruits
61125010,citrus fruits
61201010,juice
61201020,juice
61201220,juice
61201225,juice
61201620,juice
61204000,juice
61204010,juice
61204200,juice
61207000,juice
61207010,juice
61207200,juice
61210000,juice
61210010,juice
61210220,juice
61210250,juice
61210620,juice
61210720,juice
61210820,juice
61213220,juice
61213800,juice
61213900,juice
62101000,other fruits
62101050,other fruits
62101100,other fruits
62101200,other fruits
62101220,other fruits
62101230,other fruits
62101300,Apple chips
62104100,other fruits
62104200,other fruits
62104220,other fruits
62104230,other fruits
62105000,other fruits
62106000,other fruits
62107100,other fruits
62107200,other fruits
62108100,other fruits
62109100,other fruits
62110100,other fruits
62113100,other fruits
62113200,other fruits
62113220,other fruits
62113230,other fruits
62114000,other fruits
62114050,other fruits
62114110,other fruits
62116100,other fruits
62116200,other fruits
62116220,other fruits
62116230,other fruits
62119100,other fruits
62119200,other fruits
62119220,other fruits
62119230,other fruits
62120100,other fruits
62121100,other fruits
62122100,other fruits
62122200,other fruits
62122220,other fruits
62122230,other fruits
62125100,other fruits
62125110,other fruits
62126000,other fruits
63100100,other fruits
63101000,other fruits
63101110,stew
63101120,stew
63101130,stew
63101140,stew
63101150,Applesauce with other fruits
63101210,"Apple, cooked or canned, with syrup"
63101310,"Apple, baked, NS as to added sweetener"
63101320,"Apple, baked, unsweetened"
63101330,"Apple, baked, with sugar"
63101410,"Apple rings, fried"
63101420,"Apple, pickled"
63101500,"Apple, fried"
63103010,other fruits
63103110,other fruits
63103120,other fruits
63103130,other fruits
63103140,other fruits
63103150,other fruits
63103170,juice
63105010,other fruits
63107010,other fruits
63107050,other fruits
63107070,other fruits
63107080,other fruits
63107090,other fruits
63107110,other fruits
63107210,other fruits
63107310,other fruits
63107410,other fruits
63109010,other fruits
63109610,other fruits
63109700,other fruits
63109750,other fruits
63110010,other fruits
63111010,other fruits
63113010,other fruits
63113030,Cherry pie filling
63113050,"Cherry pie filling, low calorie"
63113110,other fruits
63115010,other fruits
63115110,other fruits
63115120,other fruits
63115130,other fruits
63115140,other fruits
63115150,other fruits
63115170,juice
63115200,other fruits
63117010,other fruits
63119010,other fruits
63119110,other fruits
63119120,other fruits
63119130,other fruits
63119140,other fruits
63123000,other fruits
63123010,other fruits
63123020,other fruits
63123110,other fruits
63123120,other fruits
63123130,other fruits
63125010,other fruits
63125100,other fruits
63126010,other fruits
63126500,other fruits
63126510,other fruits
63126600,other fruits
63126700,other fruits
63127010,other fruits
63127610,other fruits
63129010,other fruits
63129020,other fruits
63129030,other fruits
63131010,other fruits
63131110,other fruits
63133010,other fruits
63133050,other fruits
63133100,other fruits
63134010,other fruits
63135010,other fruits
63135110,other fruits
63135120,other fruits
63135130,other fruits
63135140,other fruits
63135150,other fruits
63135170,juice
63135610,other fruits
63135620,other fruits
63135630,other fruits
63135650,other fruits
63135660,other fruits
63137010,other fruits
63137050,other fruits
63137110,other fruits
63137120,other fruits
63137130,other fruits
63137140,other fruits
63137150,other fruits
63137170,juice
63139010,other fruits
63141010,other fruits
63141110,other fruits
63141120,other fruits
63141130,other fruits
63141140,other fruits
63141150,other fruits
63141170,juice
63143010,other fruits
63143110,other fruits
63143120,other fruits
63143130,other fruits
63143140,other fruits
63143150,other fruits
63143170,juice
63143650,other fruits
63145010,other fruits
63147010,other fruits
63147110,other fruits
63147120,other fruits
63147130,other fruits
63147140,other fruits
63147150,other fruits
63147600,other fruits
63147620,other fruits
63148750,other fruits
63149010,other fruits
63200100,other fruits
63200200,other fruits
63201010,other fruits
63201110,other fruits
63201130,other fruits
63201600,other fruits
63201800,other fruits
63203010,other fruits
63203110,other fruits
63203120,other fruits
63203125,other fruits
63203130,other fruits
63203550,other fruits
63203570,other fruits
63203600,other fruits
63203700,other fruits
63205010,other fruits
63205600,other fruits
63207000,other fruits
63207010,other fruits
63207110,other fruits
63208000,other fruits
63214000,other fruits
63215010,other fruits
63215600,other fruits
63217010,other fruits
63219000,other fruits
63219010,other fruits
63219020,other fruits
63219110,other fruits
63219120,other fruits
63219130,other fruits
63219600,other fruits
63219610,other fruits
63219620,other fruits
63223020,other fruits
63223030,other fruits
63223110,other fruits
63223120,other fruits
63223130,other fruits
63223600,other fruits
63223610,other fruits
63223620,other fruits
63224000,other fruits
63301010,other fruits
63307010,other fruits
63307100,other fruits
63311000,other fruits
63311050,other fruits
63311080,other fruits
63311110,other fruits
63311120,other fruits
63311130,other fruits
63311140,other fruits
63311145,other fruits
63311150,other fruits
63311170,juice
63320100,other fruits
63401010,other fruits
63401060,other fruits
63401070,other fruits
63401990,other fruits
63402010,other fruits
63402030,Prune whip
63402045,other fruits
63402050,other fruits
63402950,other fruits
63402960,other fruits
63402970,other fruits
63402980,other fruits
63402990,citrus fruits
63403000,other fruits
63403010,citrus fruits
63403020,citrus fruits
63403030,citrus fruits
63403040,citrus fruits
63403100,desserts
63403150,Lime souffle
63409010,Guacamole
63409020,Chutney
63411010,other fruits
63413010,other fruits
63415100,soup
63420100,juice
63420110,juice
63420200,juice
63430100,desserts
63430110,desserts
63430500,juice
64100100,juice
64100110,juice
64100200,juice
64100220,juice
64101010,juice
64104010,juice
64104030,juice
64104600,juice
64105400,juice
64116020,juice
64116060,juice
64120010,juice
64121000,juice
64124020,juice
64126000,juice
64132010,juice
64132500,juice
64133100,juice
64134015,smoothie
64134020,smoothie
64134030,juice
64134100,smoothie
64134200,smoothie
64200100,juice
64201010,other fruits
64201500,other fruits
64202010,other fruits
64203020,Guava nectar
64204010,other fruits
64205010,Peach nectar
64210010,Papaya nectar
64213010,Passion fruit nectar
64215010,other fruits
64221010,Soursop (Guanabana) nectar
64401000,Vinegar
67100100,"Fruit, baby food, NFS"
67100110,"Fruit bar, with added vitamin C, baby food, toddler"
67100200,"Tropical fruit medley, baby food, strained"
67100300,other fruits
67101000,"Apple-raspberry, baby food, NS as to strained or junior"
67101010,"Apple-raspberry, baby food, strained"
67101020,"Apple-raspberry, baby food, junior"
67102000,"Applesauce, baby food, NS as to strained or junior"
67102010,"Applesauce, baby food, strained"
67102020,"Applesauce, baby food, junior"
67104000,"Applesauce and apricots, baby food, NS as to strained or junior"
67104010,"Applesauce and apricots, baby food, strained"
67104020,"Applesauce and apricots, baby food, junior"
67104030,"Applesauce with bananas, baby food, NS as to strained or junior"
67104040,"Applesauce with bananas, baby food, strained"
67104060,"Applesauce with bananas, baby food, junior"
67104070,"Applesauce with cherries, baby food, strained"
67104080,"Applesauce with cherries, baby food, junior"
67104090,"Applesauce with cherries, baby food, NS as to strained or junior"
67105030,other fruits
67106010,other fruits
67106030,citrus fruits
67106050,other fruits
67108000,"Peaches, baby food, NS as to strained or junior"
67108010,"Peaches, baby food, strained"
67108020,"Peaches, baby food, junior"
67108030,"Peaches, baby food, toddler"
67109000,other fruits
67109010,other fruits
67109020,other fruits
67109030,other fruits
67110000,"Prunes, baby food, strained"
67113000,other fruits
67113010,other fruits
67113020,other fruits
67114000,other fruits
67114010,other fruits
67114020,other fruits
67202000,juice
67202010,juice
67203000,juice
67203200,juice
67203400,juice
67203500,juice
67203600,juice
67203700,juice
67203800,juice
67204000,juice
67204100,juice
67205000,juice
67211000,juice
67212000,juice
67230000,juice
67230500,juice
67250100,juice
67250150,juice
67260000,juice
67304000,"Plums, baby food, NS as to strained or junior"
67304010,"Plums, baby food, strained"
67304020,"Plums, baby food, junior"
67304030,other fruits
67304500,"Prunes with oatmeal, baby food, strained"
67307000,other fruits
67307010,other fruits
67307020,other fruits
67308000,other fruits
67308020,other fruits
67309000,other fruits
67309010,other fruits
67309020,other fruits
67309030,other fruits
67404000,desserts
67404010,desserts
67404020,desserts
67404050,desserts
67404070,desserts
67404110,desserts
67404300,desserts
67404500,desserts
67404550,other fruits
67405000,"Peach cobbler, baby food, NS as to strained or junior"
67405010,"Peach cobbler, baby food, strained"
67405020,"Peach cobbler, baby food, junior"
67408010,"Banana pudding, baby food, strained"
67408500,desserts
67410000,other fruits
67412000,desserts
67412010,desserts
67412020,desserts
67413700,desserts
67414010,desserts
67414100,other fruits
67415000,"Tutti-fruitti pudding, baby food, NS as to strained or junior"
67415010,"Tutti-fruitti pudding, baby food, strained"
67415020,"Tutti-fruitti pudding, baby food, junior"
67430000,"Fruit flavored snack, baby food"
67430500,"Yogurt and fruit snack, baby food"
67501000,other fruits
67501100,other fruits
67600100,other fruits
71000100,"White potato, NFS"
71001000,"White potato, raw, with or without peel (assume peel not eaten)"
71101000,potato
71101100,potato
71101110,potato
71101120,potato
71101150,potato
71103000,potato
71103010,potato
71103020,potato
71103100,potato
71103110,potato
71103120,potato
71103200,potato
71103210,potato
71103220,potato
71104000,potato
71104010,potato
71104020,potato
71106000,potato
71106010,potato
71106020,potato
71106050,potato
71106070,potato
71201015,potato
71201020,potato
71201050,potato
71201080,potato
71201090,potato
71201100,potato
71201200,potato
71201210,potato
71201250,potato
71202000,potato
71202100,potato
71202500,potato
71204000,potato
71205000,potato
71211000,potato
71220000,potato
71301000,potato
71301020,potato
71301021,potato
71301120,potato
71305010,potato
71305011,potato
71305110,potato
71401000,potato
71401010,potato
71401015,potato
71401020,potato
71401030,potato
71401032,potato
71401035,potato
71402500,potato
71402505,potato
71402510,potato
71402520,potato
71403000,potato
71403010,potato
71403500,potato
71405000,potato
71405010,potato
71405020,potato
71405030,potato
71405100,potato
71410000,potato
71410500,potato
71411000,potato
71501000,potato
71501005,potato
71501007,potato
71501010,potato
71501015,potato
71501020,potato
71501025,potato
71501030,potato
71501040,potato
71501050,potato
71501055,potato
71501060,potato
71501070,potato
71501080,potato
71501090,potato
71501200,potato
71501300,potato
71501310,potato
71503010,potato
71505000,potato
71507000,potato
71507005,potato
71507010,potato
71507020,potato
71507030,potato
71507040,potato
71507050,potato
71507100,potato
71508000,potato
71508005,potato
71508010,potato
71508020,potato
71508030,potato
71508040,potato
71508050,potato
71508060,potato
71508070,potato
71508100,potato
71508120,potato
71600950,potato
71601010,potato
71601015,potato
71601020,potato
71601025,potato
71601030,potato
71601035,potato
71601040,potato
71601045,potato
71601050,potato
71602010,potato
71602950,potato
71603010,potato
71603015,potato
71603020,potato
71603025,potato
71603030,potato
71603035,potato
71603040,potato
71603045,potato
71603050,potato
71701000,potato
71701500,potato
71702000,potato
71703000,stew
71703040,stew
71704000,stew
71801000,soup
71801010,soup
71801020,soup
71801100,soup
71803010,Potato chowder
71851010,soup
71900100,"Plantain, boiled, NS as to green or ripe"
71900200,"Plantain, fried, NS as to green or ripe"
71901010,"Green plantains, boiled"
71901110,"Fried green plantain, Puerto Rican style"
71905000,"Ripe plantain, raw"
71905010,"Ripe plantain, boiled"
71905110,"Fried ripe plantain, Puerto Rican style (Platano maduro frito)"
71905120,"Plantain, ripe, rolled in flour, fried"
71905210,"Candied ripe plantain, Puerto Rican style (Platano en almibar)"
71905410,Plantain chips
71910110,other fruits
71910210,other fruits
71910310,other fruits
71930090,"Cassava (yuca blanca), cooked, NS as to fat added in cooking"
71930100,"Cassava (yuca blanca), cooked, fat not added in cooking"
71930120,"Cassava (yuca blanca), cooked, fat added in cooking, NS as to type of fat"
71930130,"Cassava (yuca blanca), cooked, made with oil"
71930140,"Cassava (yuca blanca), cooked, made with butter"
71930150,"Cassava (yuca blanca), cooked, made with margarine"
71930200,"Casabe, cassava bread"
71931010,"Cassava with creole sauce, Puerto Rican style (Yuca al mojo)"
71945010,"Yam, Puerto Rican, cooked (Name hervido)"
71945020,"Yam buns, Puerto Rican style (Bunuelos de name)"
71950010,"Tannier, cooked"
71961010,"Celeriac, cooked"
71962010,"Dasheen, boiled"
71962020,"Dasheen, fried"
71962040,"Taro, baked"
71970110,"Starchy vegetables, Puerto Rican style, NFS (viandas hervidas)"
71970120,"Starchy vegetables, Puerto Rican style, including tannier, white sweet potato and yam, with green or ripe plantains (viandas hervidas)"
71970130,"Starchy vegetables, Puerto Rican style, including tannier, white sweet potato and yam, no plantain (viandas hervidas)"
71970200,Fufu (African)
71980100,Poi
71980200,Taro chips
72101100,greens
72101200,greens
72101210,greens
72101220,greens
72101230,greens
72101240,greens
72101250,greens
72103000,greens
72103010,greens
72103020,greens
72103030,greens
72103040,greens
72103050,greens
72103060,greens
72104100,greens
72104200,greens
72104210,greens
72104220,greens
72104230,greens
72104240,greens
72104250,greens
72107100,greens
72107200,greens
72107201,greens
72107202,greens
72107203,greens
72107210,greens
72107211,greens
72107212,greens
72107213,greens
72107220,greens
72107221,greens
72107222,greens
72107223,greens
72107224,greens
72107225,greens
72107226,greens
72107227,greens
72107228,greens
72107229,greens
72107230,greens
72107231,greens
72107232,greens
72107233,greens
72107234,greens
72107235,greens
72110100,greens
72110200,greens
72110201,greens
72110203,greens
72110210,greens
72110211,greens
72110213,greens
72110220,greens
72110221,greens
72110223,greens
72110230,greens
72110231,greens
72110232,greens
72110233,greens
72110234,greens
72110235,greens
72110236,greens
72110237,greens
72110238,greens
72113100,greens
72113200,greens
72113210,greens
72113220,greens
72113230,greens
72113240,greens
72113250,greens
72116000,greens
72116150,greens
72116200,greens
72116210,greens
72116220,greens
72116221,greens
72116222,greens
72116223,greens
72116230,greens
72118200,greens
72118201,greens
72118202,greens
72118203,greens
72118210,greens
72118211,greens
72118212,greens
72118213,greens
72118220,greens
72118221,greens
72118222,greens
72118223,greens
72118224,greens
72118225,greens
72118226,greens
72118227,greens
72118228,greens
72118229,greens
72118230,greens
72118231,greens
72118232,greens
72118233,greens
72118234,greens
72118235,greens
72118300,greens
72118305,greens
72118310,greens
72119200,greens
72119201,greens
72119202,greens
72119203,greens
72119210,greens
72119211,greens
72119212,greens
72119213,greens
72119220,greens
72119221,greens
72119222,greens
72119223,greens
72119224,greens
72119225,greens
72119226,greens
72119227,greens
72119228,greens
72119229,greens
72119230,greens
72119231,greens
72119232,greens
72119233,greens
72119234,greens
72119235,greens
72120200,greens
72120210,greens
72120220,greens
72120230,greens
72120240,greens
72120250,greens
72121209,greens
72121210,greens
72121211,greens
72122100,greens
72122200,greens
72122201,greens
72122202,greens
72122203,greens
72122210,greens
72122211,greens
72122212,greens
72122213,greens
72122220,greens
72122221,greens
72122222,greens
72122223,greens
72122224,greens
72122225,greens
72122226,greens
72122227,greens
72122228,greens
72122229,greens
72122230,greens
72122231,greens
72122232,greens
72122233,greens
72122234,greens
72122235,greens
72123000,greens
72123010,greens
72123020,greens
72123030,greens
72123040,greens
72123050,greens
72124100,greens
72125100,greens
72125200,greens
72125201,greens
72125202,greens
72125203,greens
72125210,greens
72125211,greens
72125212,greens
72125213,greens
72125214,greens
72125215,greens
72125216,greens
72125217,greens
72125218,greens
72125219,greens
72125220,greens
72125221,greens
72125222,greens
72125223,greens
72125224,greens
72125225,greens
72125226,greens
72125227,greens
72125228,greens
72125229,greens
72125230,greens
72125231,greens
72125232,greens
72125233,greens
72125240,greens
72125250,greens
72125251,greens
72125252,greens
72125253,greens
72125260,greens
72125310,greens
72125500,greens
72125999,greens
72126000,greens
72126001,greens
72126999,greens
72127000,greens
72127001,greens
72128200,greens
72128201,greens
72128202,greens
72128203,greens
72128210,greens
72128211,greens
72128212,greens
72128213,greens
72128220,greens
72128221,greens
72128222,greens
72128223,greens
72128224,greens
72128225,greens
72128226,greens
72128227,greens
72128228,greens
72128229,greens
72128230,greens
72128231,greens
72128232,greens
72128233,greens
72128234,greens
72128235,greens
72128236,greens
72128237,greens
72128238,greens
72128400,greens
72128401,greens
72128402,greens
72128403,greens
72128410,greens
72128411,greens
72128412,greens
72128413,greens
72128420,greens
72128421,greens
72128422,greens
72128423,greens
72130100,greens
72130199,greens
72130200,greens
72130201,greens
72132199,greens
72132200,greens
72132201,greens
72133199,greens
72133200,greens
72133201,greens
72201100,greens
72201200,greens
72201201,greens
72201202,greens
72201210,greens
72201211,greens
72201212,greens
72201213,greens
72201214,greens
72201215,greens
72201220,greens
72201221,greens
72201222,greens
72201223,greens
72201224,greens
72201225,greens
72201226,greens
72201227,greens
72201228,greens
72201230,greens
72201231,greens
72201232,greens
72201240,greens
72201241,greens
72201242,greens
72201250,greens
72201251,greens
72201252,greens
72202010,greens
72202020,greens
72202030,greens
72203000,greens
72203010,greens
72203020,greens
72203030,greens
72203040,greens
72203050,greens
72203060,greens
72203070,greens
72203080,greens
72203090,greens
72203100,greens
72203110,greens
72203120,greens
72203130,greens
72203140,greens
72203150,greens
72203160,greens
72203170,greens
72203180,greens
72302000,greens
72302020,greens
72302100,greens
72306000,greens
72307000,greens
72308000,greens
72308500,greens
73101010,squash
73101110,squash
73101210,squash
73102200,squash
73102201,squash
73102202,squash
73102203,squash
73102210,squash
73102211,squash
73102212,squash
73102213,squash
73102214,squash
73102215,squash
73102216,squash
73102217,squash
73102218,squash
73102219,squash
73102220,squash
73102221,squash
73102222,squash
73102223,squash
73102224,squash
73102225,squash
73102226,squash
73102227,squash
73102228,squash
73102229,squash
73102230,squash
73102231,squash
73102232,squash
73102233,squash
73102240,squash
73102241,squash
73102242,squash
73102243,squash
73102250,squash
73102251,squash
73102252,squash
73102253,squash
73103000,squash
73103010,squash
73103020,squash
73103021,squash
73103022,squash
73103023,squash
73105010,squash
73111030,squash
73111031,squash
73111032,squash
73111033,squash
73111200,squash
73111201,squash
73111202,squash
73111203,squash
73111210,squash
73111211,squash
73111212,squash
73111213,squash
73111220,squash
73111221,squash
73111222,squash
73111223,squash
73111224,squash
73111225,squash
73111226,squash
73111227,squash
73111228,squash
73111229,squash
73111230,squash
73111231,squash
73111232,squash
73111233,squash
73111234,squash
73111235,squash
73111400,squash
73201000,squash
73201001,squash
73201002,squash
73201003,squash
73201010,squash
73201011,squash
73201012,squash
73201013,squash
73201020,squash
73201021,squash
73201022,squash
73201023,squash
73201024,squash
73201025,squash
73201026,squash
73201027,squash
73201028,squash
73201029,squash
73201030,squash
73201031,squash
73201032,squash
73201033,squash
73201034,squash
73201035,squash
73210010,squash
73210110,squash
73211110,squash
73301000,squash
73301010,squash
73301020,squash
73301030,squash
73302010,squash
73303000,squash
73303010,squash
73303020,squash
73303021,squash
73303022,squash
73303023,squash
73303030,squash
73303040,squash
73304010,squash
73305010,squash
73305020,squash
73401000,squash
73402000,squash
73402010,squash
73402020,squash
73402021,squash
73402022,squash
73402023,squash
73403000,squash
73403010,squash
73403020,squash
73403021,squash
73403022,squash
73403023,squash
73405000,squash
73405010,squash
73405020,squash
73405021,squash
73405022,squash
73405023,squash
73406000,squash
73406010,squash
73407000,squash
73409000,squash
73410110,squash
73410210,squash
73410300,squash
73421000,squash
73501000,squash
73501010,squash
73502000,squash
74101000,tomato
74102000,tomato
74201000,tomato
74201001,tomato
74201003,tomato
74202010,tomato
74202011,tomato
74202050,tomato
74202051,tomato
74203010,tomato
74203011,tomato
74204010,tomato
74204011,tomato
74204013,tomato
74204500,tomato
74205010,tomato
74205011,tomato
74205020,tomato
74206000,tomato
74301100,tomato
74301150,tomato
74302000,tomato
74303000,tomato
74303100,tomato
74401010,tomato
74401110,tomato
74402010,tomato
74402100,tomato
74402110,tomato
74402150,tomato
74402200,tomato
74402250,tomato
74402260,tomato
74402350,tomato
74404010,tomato
74404020,tomato
74404030,tomato
74404050,tomato
74404060,tomato
74404090,tomato
74405010,tomato
74406010,tomato
74406100,tomato
74406500,tomato
74410110,tomato
74415110,tomato
74420110,tomato
74501010,tomato
74503009,tomato
74503010,tomato
74503011,tomato
74504000,tomato
74504010,tomato
74504020,tomato
74504021,tomato
74504022,tomato
74504023,tomato
74504100,tomato
74504110,tomato
74504120,tomato
74504121,tomato
74504122,tomato
74504123,tomato
74504148,tomato
74504149,tomato
74504150,tomato
74505000,tomato
74505010,tomato
74505020,tomato
74505021,tomato
74505022,tomato
74505023,tomato
74506000,tomato
74601000,tomato
74601010,tomato
74602010,tomato
74602050,tomato
74602200,tomato
74602300,tomato
74603010,tomato
74604010,tomato
74604100,tomato
74604500,tomato
74604600,tomato
74605010,tomato
74606010,tomato
74606020,tomato
74701000,tomato
75100250,vegetables
75100300,vegetables
75100500,vegetables
75100750,vegetables
75100800,vegetables
75101000,vegetables
75101800,vegetables
75102000,vegetables
75102500,vegetables
75102600,vegetables
75102750,vegetables
75103000,vegetables
75104000,vegetables
75105000,vegetables
75105500,vegetables
75107000,vegetables
75109000,vegetables
75109010,vegetables
75109400,vegetables
75109500,vegetables
75109550,vegetables
75109600,vegetables
75111000,vegetables
75111200,vegetables
75111500,vegetables
75111800,vegetables
75112000,vegetables
75112500,vegetables
75113000,vegetables
75113060,vegetables
75113070,vegetables
75113080,vegetables
75114000,vegetables
75115000,vegetables
75117010,vegetables
75117020,vegetables
75119000,vegetables
75120000,vegetables
75121000,vegetables
75121400,vegetables
75121500,vegetables
75122000,vegetables
75122100,vegetables
75122200,vegetables
75124000,vegetables
75125000,vegetables
75127000,vegetables
75127500,vegetables
75127750,vegetables
75128000,vegetables
75128010,vegetables
75129000,vegetables
75132000,vegetables
75132100,vegetables
75140500,vegetables
75140510,vegetables
75140990,vegetables
75141000,vegetables
75141005,vegetables
75141020,vegetables
75141025,vegetables
75141030,vegetables
75141035,vegetables
75141040,vegetables
75141100,vegetables
75141200,vegetables
75141300,vegetables
75141500,vegetables
75142000,vegetables
75142500,vegetables
75142550,vegetables
75142600,vegetables
75143000,vegetables
75143050,vegetables
75143100,vegetables
75143200,vegetables
75143300,vegetables
75143350,vegetables
75144100,vegetables
75145000,vegetables
75146000,vegetables
75147000,vegetables
75148010,vegetables
75200100,vegetables
75200110,vegetables
75200120,vegetables
75200121,vegetables
75200122,vegetables
75200123,vegetables
75200700,vegetables
75201000,vegetables
75201001,vegetables
75201002,vegetables
75201003,vegetables
75201010,vegetables
75201011,vegetables
75201012,vegetables
75201013,vegetables
75201020,vegetables
75201021,vegetables
75201022,vegetables
75201023,vegetables
75201030,vegetables
75201031,vegetables
75201032,vegetables
75201033,vegetables
75201034,vegetables
75201035,vegetables
75201036,vegetables
75201037,vegetables
75201038,vegetables
75201039,vegetables
75201040,vegetables
75201041,vegetables
75201042,vegetables
75202000,vegetables
75202001,vegetables
75202002,vegetables
75202003,vegetables
75202010,vegetables
75202011,vegetables
75202012,vegetables
75202013,vegetables
75202020,vegetables
75202021,vegetables
75202022,vegetables
75202023,vegetables
75202024,vegetables
75202025,vegetables
75202026,vegetables
75202027,vegetables
75202028,vegetables
75202029,vegetables
75202031,vegetables
75202032,vegetables
75202033,vegetables
75202034,vegetables
75202035,vegetables
75202036,vegetables
75203000,vegetables
75203020,vegetables
75203028,vegetables
75204000,beans
75204001,beans
75204002,beans
75204003,beans
75204010,beans
75204011,beans
75204012,beans
75204013,beans
75204020,beans
75204021,beans
75204022,beans
75204023,beans
75204024,beans
75204025,beans
75204026,beans
75204027,beans
75204028,beans
75204029,beans
75204030,beans
75204031,beans
75204032,beans
75204033,beans
75204034,beans
75204035,beans
75204960,beans
75204961,beans
75204962,beans
75204963,beans
75204964,beans
75204965,beans
75204966,beans
75204967,beans
75204968,beans
75204969,beans
75204970,beans
75204971,beans
75204980,beans
75204981,beans
75204982,beans
75204983,beans
75204990,beans
75204991,beans
75204992,beans
75204993,beans
75205000,beans
75205001,beans
75205002,beans
75205003,beans
75205010,beans
75205011,beans
75205012,beans
75205013,beans
75205020,beans
75205021,beans
75205022,beans
75205023,beans
75205030,beans
75205031,beans
75205032,beans
75205033,beans
75205041,beans
75205042,beans
75205043,beans
75205044,beans
75205045,beans
75205046,beans
75205047,beans
75205048,beans
75205049,beans
75205050,beans
75205051,beans
75205052,beans
75205110,beans
75205120,beans
75205130,beans
75205131,beans
75205132,beans
75205133,beans
75206000,beans
75206001,beans
75206002,beans
75206003,beans
75206010,beans
75206011,beans
75206012,beans
75206013,beans
75206020,beans
75206021,beans
75206022,beans
75206023,beans
75206030,beans
75206031,beans
75206032,beans
75206033,beans
75206034,beans
75206035,beans
75206036,beans
75206037,beans
75206038,beans
75206039,beans
75206040,beans
75206041,beans
75207000,beans
75207001,beans
75207003,beans
75207010,beans
75207011,beans
75207013,beans
75207020,beans
75207021,beans
75207023,beans
75208000,vegetables
75208001,vegetables
75208002,vegetables
75208003,vegetables
75208010,vegetables
75208011,vegetables
75208012,vegetables
75208013,vegetables
75208020,vegetables
75208021,vegetables
75208022,vegetables
75208023,vegetables
75208100,vegetables
75208110,vegetables
75208111,vegetables
75208112,vegetables
75208113,vegetables
75208120,vegetables
75208121,vegetables
75208122,vegetables
75208123,vegetables
75208124,vegetables
75208125,vegetables
75208126,vegetables
75208127,vegetables
75208128,vegetables
75208129,vegetables
75208130,vegetables
75208131,vegetables
75208132,vegetables
75208290,vegetables
75208300,vegetables
75208310,vegetables
75208499,vegetables
75208500,vegetables
75208501,vegetables
75208520,vegetables
75208700,vegetables
75208710,vegetables
75208720,vegetables
75208730,vegetables
75208740,vegetables
75208750,vegetables
75209000,vegetables
75209001,vegetables
75209002,vegetables
75209010,vegetables
75209011,vegetables
75209012,vegetables
75209020,vegetables
75209021,vegetables
75209022,vegetables
75209030,vegetables
75209031,vegetables
75209032,vegetables
75209040,vegetables
75209041,vegetables
75209042,vegetables
75209050,vegetables
75209051,vegetables
75209052,vegetables
75209499,vegetables
75209500,vegetables
75209501,vegetables
75210000,vegetables
75210010,vegetables
75210020,vegetables
75210021,vegetables
75210022,vegetables
75210023,vegetables
75211010,vegetables
75211020,vegetables
75211030,vegetables
75211031,vegetables
75211032,vegetables
75211033,vegetables
75212000,vegetables
75212010,vegetables
75212020,vegetables
75212021,vegetables
75212022,vegetables
75212023,vegetables
75213000,vegetables
75213010,vegetables
75213020,vegetables
75213021,vegetables
75213022,vegetables
75213023,vegetables
75213100,vegetables
75213110,vegetables
75213120,vegetables
75213121,vegetables
75213122,vegetables
75213123,vegetables
75214000,vegetables
75214001,vegetables
75214002,vegetables
75214003,vegetables
75214010,vegetables
75214011,vegetables
75214012,vegetables
75214013,vegetables
75214020,vegetables
75214021,vegetables
75214022,vegetables
75214023,vegetables
75214024,vegetables
75214025,vegetables
75214026,vegetables
75214027,vegetables
75214028,vegetables
75214029,vegetables
75214030,vegetables
75214031,vegetables
75214032,vegetables
75214033,vegetables
75214034,vegetables
75214035,vegetables
75215000,vegetables
75215010,vegetables
75215020,vegetables
75215030,vegetables
75215040,vegetables
75215050,vegetables
75215100,vegetables
75215110,vegetables
75215120,vegetables
75215121,vegetables
75215122,vegetables
75215123,vegetables
75215509,vegetables
75215510,vegetables
75215511,vegetables
75216000,vegetables
75216001,vegetables
75216002,vegetables
75216003,vegetables
75216010,vegetables
75216011,vegetables
75216012,vegetables
75216013,vegetables
75216020,vegetables
75216021,vegetables
75216022,vegetables
75216023,vegetables
75216024,vegetables
75216025,vegetables
75216026,vegetables
75216027,vegetables
75216028,vegetables
75216029,vegetables
75216031,vegetables
75216032,vegetables
75216033,vegetables
75216034,vegetables
75216035,vegetables
75216036,vegetables
75216050,vegetables
75216053,vegetables
75216070,vegetables
75216100,vegetables
75216101,vegetables
75216102,vegetables
75216103,vegetables
75216110,vegetables
75216111,vegetables
75216112,vegetables
75216113,vegetables
75216120,vegetables
75216121,vegetables
75216122,vegetables
75216123,vegetables
75216131,vegetables
75216132,vegetables
75216133,vegetables
75216134,vegetables
75216135,vegetables
75216136,vegetables
75216137,vegetables
75216138,vegetables
75216139,vegetables
75216141,vegetables
75216142,vegetables
75216143,vegetables
75216150,vegetables
